,0,1
5915,2021092118,-1106.0
5916,2021092119,-723.0
5917,2021092120,-156.0
5918,2021092121,528.0
5919,2021092122,1148.0
5920,2021092123,1517.0
5921,2021092200,1507.0
5922,2021092201,1135.0
5923,2021092202,575.0
5924,2021092203,-27.0
5925,2021092204,-555.0
5926,2021092205,-858.0
5927,2021092206,-956.0
5928,2021092207,-687.0
5929,2021092208,-214.0
5930,2021092209,395.0
5931,2021092210,996.0
5932,2021092211,1388.0
5933,2021092212,1454.0
5934,2021092213,1098.0
5935,2021092214,567.0
5936,2021092215,-55.0
5937,2021092216,-617.0
5938,2021092217,-944.0
5939,2021092218,-1129.0
5940,2021092219,-993.0
5941,2021092220,-513.0
5942,2021092221,95.0
5943,2021092222,744.0
5944,2021092223,1242.0
5945,2021092300,1445.0
5946,2021092301,1220.0
5947,2021092302,752.0
5948,2021092303,156.0
5949,2021092304,-408.0
5950,2021092305,-816.0
5951,2021092306,-1029.0
5952,2021092307,-983.0
5953,2021092308,-584.0
5954,2021092309,-23.0
5955,2021092310,624.0
5956,2021092311,1158.0
5957,2021092312,1447.0
5958,2021092313,1335.0
5959,2021092314,930.0
5960,2021092315,382.0
5961,2021092316,-235.0
5962,2021092317,-713.0
5963,2021092318,-942.0
5964,2021092319,-994.0
5965,2021092320,-680.0
5966,2021092321,-196.0
5967,2021092322,422.0
5968,2021092323,982.0
5969,2021092400,1312.0
5970,2021092401,1289.0
5971,2021092402,926.0
5972,2021092403,380.0
5973,2021092404,-190.0
5974,2021092405,-699.0
5975,2021092406,-963.0
5976,2021092407,-1090.0
5977,2021092408,-911.0
5978,2021092409,-385.0
5979,2021092410,228.0
5980,2021092411,807.0
5981,2021092412,1201.0
5982,2021092413,1366.0
5983,2021092414,1103.0
5984,2021092415,663.0
5985,2021092416,124.0
5986,2021092417,-387.0
5987,2021092418,-770.0
5988,2021092419,-904.0
5989,2021092420,-766.0
5990,2021092421,-396.0
5991,2021092422,118.0
5992,2021092423,666.0
5993,2021092500,1056.0
5994,2021092501,1237.0
5995,2021092502,1076.0
5996,2021092503,646.0
5997,2021092504,86.0
5998,2021092505,-471.0
5999,2021092506,-839.0
6000,2021092507,-1064.0
6001,2021092508,-1045.0
6002,2021092509,-676.0
6003,2021092510,-167.0
6004,2021092511,406.0
6005,2021092512,916.0
6006,2021092513,1219.0
6007,2021092514,1232.0
6008,2021092515,945.0
6009,2021092516,454.0
6010,2021092517,-51.0
6011,2021092518,-499.0
6012,2021092519,-775.0
6013,2021092520,-815.0
6014,2021092521,-585.0
6015,2021092522,-166.0
6016,2021092523,349.0
6017,2021092600,789.0
6018,2021092601,1106.0
6019,2021092602,1100.0
6020,2021092603,832.0
6021,2021092604,310.0
6022,2021092605,-191.0
6023,2021092606,-685.0
6024,2021092607,-947.0
6025,2021092608,-1086.0
6026,2021092609,-948.0
6027,2021092610,-492.0
6028,2021092611,33.0
6029,2021092612,581.0
6030,2021092613,1007.0
6031,2021092614,1202.0
6032,2021092615,1086.0
6033,2021092616,742.0
6034,2021092617,309.0
6035,2021092618,-133.0
6036,2021092619,-476.0
6037,2021092620,-645.0
6038,2021092621,-549.0
6039,2021092622,-276.0
6040,2021092623,148.0
6041,2021092700,582.0
6042,2021092701,918.0
6043,2021092702,1054.0
6044,2021092703,921.0
6045,2021101511,-714.0
6046,2021101512,-917.0
6047,2021101513,-1036.0
6048,2021101514,-948.0
6049,2021101515,-537.0
6050,2021101516,-49.0
6051,2021101517,492.0
6052,2021101518,984.0
6053,2021101519,1285.0
6054,2021101520,1284.0
6055,2021101521,1023.0
6056,2021101522,625.0
6057,2021101523,128.0
6058,2021101600,-302.0
6059,2021101601,-586.0
6060,2021101602,-646.0
6061,2021101603,-512.0
6062,2021101604,-200.0
6063,2021101605,221.0
6064,2021101606,679.0
6065,2021101607,996.0
6066,2021101608,1059.0
6067,2021101609,833.0
6068,2021101610,442.0
6069,2021101611,-79.0
6070,2021101612,-597.0
6071,2021101613,-847.0
6072,2021101614,-989.0
6073,2021101615,-949.0
6074,2021101616,-542.0
6075,2021101617,-12.0
6076,2021101618,646.0
6077,2021101619,1198.0
6078,2021101620,1513.0
6079,2021101621,1587.0
6080,2021101622,1344.0
6081,2021101623,947.0
6082,2021101700,449.0
6083,2021101701,-45.0
6084,2021101702,-400.0
6085,2021101703,-520.0
6086,2021101704,-377.0
6087,2021101705,-50.0
6088,2021101706,398.0
6089,2021101707,816.0
6090,2021101708,1091.0
6091,2021101709,1136.0
6092,2021101710,956.0
6093,2021101711,556.0
6094,2021101712,28.0
6095,2021101713,-481.0
6096,2021101714,-797.0
6097,2021101715,-916.0
6098,2021101716,-918.0
6099,2021101717,-564.0
6100,2021101718,-133.0
6101,2021101719,362.0
6102,2021101720,801.0
6103,2021101721,1044.0
6104,2021101722,1016.0
6105,2021101723,722.0
6106,2021101800,272.0
6107,2021101801,-256.0
6108,2021101802,-724.0
6109,2021101803,-876.0
6110,2021101804,-968.0
6111,2021101805,-876.0
6112,2021101806,-435.0
6113,2021101807,71.0
6114,2021101808,580.0
6115,2021101809,936.0
6116,2021101810,1007.0
6117,2021101811,697.0
6118,2021101812,192.0
6119,2021101813,-374.0
6120,2021101814,-824.0
6121,2021101815,-1053.0
6122,2021101816,-1270.0
6123,2021101817,-1168.0
6124,2021101818,-681.0
6125,2021101819,-57.0
6126,2021101820,581.0
6127,2021101821,1075.0
6128,2021101822,1331.0
6129,2021101823,1150.0
6130,2021101900,660.0
6131,2021101901,75.0
6132,2021101902,-495.0
6133,2021101903,-844.0
6134,2021101904,-1038.0
6135,2021101905,-1069.0
6136,2021101906,-682.0
6137,2021101907,-121.0
6138,2021101908,540.0
6139,2021101909,1111.0
6140,2021101910,1383.0
6141,2021101911,1321.0
6142,2021101912,864.0
6143,2021101913,266.0
6144,2021101914,-355.0
6145,2021101915,-806.0
6146,2021101916,-1015.0
6147,2021101917,-1093.0
6148,2021101918,-883.0
6149,2021101919,-297.0
6150,2021101920,427.0
6151,2021101921,1032.0
6152,2021101922,1424.0
6153,2021101923,1468.0
6154,2021102000,1136.0
6155,2021102001,583.0
6156,2021102002,-63.0
6157,2021102003,-634.0
6158,2021102004,-920.0
6159,2021102005,-1085.0
6160,2021102006,-968.0
6161,2021102007,-423.0
6162,2021102008,241.0
6163,2021102009,924.0
6164,2021102010,1406.0
6165,2021102011,1551.0
6166,2021102012,1317.0
6167,2021102013,755.0
6168,2021102014,121.0
6169,2021102015,-481.0
6170,2021102016,-845.0
6171,2021102017,-1057.0
6172,2021102018,-1028.0
6173,2021102019,-594.0
6174,2021102020,-19.0
6175,2021102021,633.0
6176,2021102022,1144.0
6177,2021102023,1396.0
6178,2021102100,1234.0
6179,2021102101,769.0
6180,2021102102,144.0
6181,2021102103,-504.0
6182,2021102104,-878.0
6183,2021102105,-1144.0
6184,2021102106,-1186.0
6185,2021102107,-949.0
6186,2021102108,-244.0
6187,2021102109,474.0
6188,2021102110,1096.0
6189,2021102111,1487.0
6190,2021102112,1474.0
6191,2021102113,1103.0
6192,2021102114,525.0
6193,2021102115,-93.0
6194,2021102116,-619.0
6195,2021102117,-873.0
6196,2021102118,-996.0
6197,2021102119,-770.0
6198,2021102120,-297.0
6199,2021102121,365.0
6200,2021102122,951.0
6201,2021102123,1269.0
6202,2021102200,1268.0
6203,2021102201,950.0
6204,2021102202,419.0
6205,2021102203,-202.0
6206,2021102204,-759.0
6207,2021102205,-979.0
6208,2021102206,-1186.0
6209,2021102207,-1043.0
6210,2021102208,-551.0
6211,2021102209,131.0
6212,2021102210,783.0
6213,2021102211,1269.0
6214,2021102212,1457.0
6215,2021102213,1263.0
6216,2021102214,807.0
6217,2021102215,216.0
6218,2021102216,-375.0
6219,2021102217,-773.0
6220,2021102218,-930.0
6221,2021102219,-874.0
6222,2021102220,-495.0
6223,2021102221,16.0
6224,2021102222,618.0
6225,2021102223,1002.0
6226,2021102300,1173.0
6227,2021102301,979.0
6228,2021102302,514.0
6229,2021102303,-62.0
6230,2021102304,-671.0
6231,2021102305,-982.0
6232,2021102306,-1254.0
6233,2021102307,-1222.0
6234,2021102308,-974.0
6235,2021102309,-307.0
6236,2021102310,373.0
6237,2021102311,922.0
6238,2021102312,1249.0
6239,2021102313,1266.0
6240,2021102314,955.0
6241,2021102315,455.0
6242,2021102316,-131.0
6243,2021102317,-618.0
6244,2021102318,-863.0
6245,2021102319,-930.0
6246,2021102320,-697.0
6247,2021102321,-286.0
6248,2021102322,247.0
6249,2021102323,743.0
6250,2021102400,1020.0
6251,2021102401,994.0
6252,2021102402,636.0
6253,2021102403,110.0
6254,2021102404,-483.0
6255,2021102405,-875.0
6256,2021102406,-1204.0
6257,2021102407,-1352.0
6258,2021102408,-1166.0
6259,2021102409,-651.0
6260,2021102410,5.0
6261,2021102411,633.0
6262,2021102412,1089.0
6263,2021102413,1306.0
6264,2021102414,1152.0
6265,2021102415,748.0
6266,2021102416,260.0
6267,2021102417,-261.0
6268,2021102418,-651.0
6269,2021102419,-792.0
6270,2021102420,-710.0
6271,2021102421,-410.0
6272,2021102422,34.0
6273,2021102423,540.0
6274,2021102500,914.0
6275,2021102501,1031.0
6276,2021102502,856.0
6277,2021102503,448.0
6278,2021102504,-118.0
6279,2021102505,-670.0
6280,2021102506,-970.0
6281,2021102507,-1242.0
6282,2021102508,-1222.0
6283,2021102509,-974.0
6284,2021102510,-360.0
6285,2021102511,268.0
6286,2021102512,805.0
6287,2021102513,1149.0
6288,2021102514,1204.0
6289,2021102515,977.0
6290,2021102516,548.0
6291,2021102517,80.0
6292,2021102518,-362.0
6293,2021102519,-635.0
6294,2021102520,-678.0
6295,2021102521,-517.0
6296,2021102522,-172.0
6297,2021102523,268.0
6298,2021102600,681.0
6299,2021102601,934.0
6300,2021102602,894.0
6301,2021102603,629.0
6302,2021102604,169.0
6303,2021102605,-373.0
6304,2021102606,-806.0
6305,2021102607,-1085.0
6306,2021102608,-1249.0
6307,2021102609,-1124.0
6308,2021102610,-714.0
6309,2021102611,-168.0
6310,2021102612,385.0
6311,2021102613,846.0
6312,2021102614,1122.0
6313,2021102615,1061.0
6314,2021102616,778.0
6315,2021102617,394.0
6316,2021102618,-61.0
6317,2021102619,-394.0
6318,2021102620,-589.0
6319,2021102621,-589.0
6320,2021102622,-388.0
6321,2021102623,-57.0
6322,2021102700,346.0
6323,2021102701,688.0
6324,2021102702,845.0
